Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"MgO - Commercial, building savings considered, avoided product Filler",MgO - Commercial,0,200,1,Filler,-14.73490486,-17535.66312,-6.340028661,-17529.46276,0.139671928,462864.3589,436108.5206,26755.83825,-435327.0556,-0.233664306,5.190836314,59.03122514,7.17603E-05,6.30246E-05,8.73565E-06,0.001036669,0.00104318,-6.51079E-06,-945.3791113,36350.22608,-0.000700073,-0.129045303,0.005402242,-3.250320994,-2865.97393,-16051.45366
"MgO - Commercial, short distance",MgO - Commercial,0,50,0,None,92.53258522,24498.47269,4.970840541,24488.69848,4.803373441,473367.784,443635.3715,29732.41245,161398.1294,0.410958699,18.03223035,208.3174649,7.7559E-05,7.15104E-05,6.04854E-06,0.00125913,0.001252408,6.7219E-06,169.608848,73717.67055,0.000204045,0.053246648,0.005159163,71.30719694,2380.419197,1422.420239
"MgO - Commercial, short distance, avoided product SCM",MgO - Commercial,0,50,0,SCM,41.2371734,-1126.816528,2.058666264,-1131.467477,2.592282213,415269.273,387135.4561,28133.81688,69341.07163,0.161404375,2.957120755,32.84671671,7.31926E-05,6.86601E-05,4.53248E-06,0.001098793,0.001093829,4.96424E-06,25.94243743,57566.58947,0.000146332,-0.05375894,0.004846381,23.34075988,669.4365057,337.5717542
"MgO - Commercial, short distance, avoided product Aggregate",MgO - Commercial,0,50,0,Aggregate,90.1322677,24153.19294,4.734268765,24143.90117,4.557500537,471095.653,441455.2147,29640.4383,156737.7132,0.405470696,17.20756836,199.2422468,7.72938E-05,7.13955E-05,5.89825E-06,0.001255864,0.001249422,6.44162E-06,165.6375951,51125.74979,0.000199128,0.051870005,0.005117226,68.45030663,2295.759219,1015.602057
"MgO - Commercial, short distance, avoided product Filler",MgO - Commercial,0,50,0,Filler,38.47123943,13926.84179,-5.209563054,13932.64126,-0.589903388,436044.4446,407601.3034,28443.14119,11463.22145,0.169421279,7.694687976,90.36002255,6.75976E-05,6.37749E-05,3.82269E-06,0.00106454,0.001068086,-3.54606E-06,-81.7719554,35807.78552,-0.000145163,-0.165334521,0.004734847,23.96591382,-972.9787173,1015.602057
"MgO - Commercial, short distance, building savings considered",MgO - Commercial,0,50,1,None,-8.660726227,-17076.54167,-1.910766321,-17073.43994,-1.190959817,427246.4374,401989.3581,25257.07929,-426664.4094,-0.127088975,0.144123882,9.502522113,6.71394E-05,6.73305E-05,-1.91055E-07,0.001118086,0.001120518,-2.43245E-06,-790.2737947,11047.35658,-0.000511541,0.012590805,0.004824871,-19.94533108,-421.2336741,-18300.1325
"MgO - Commercial, short distance, building savings considered, avoided product SCM",MgO - Commercial,0,50,1,SCM,-59.95613804,-42701.83089,-4.822940598,-42693.60589,-3.402051045,369147.9264,345489.4427,23658.48372,-518721.4671,-0.376643299,-14.93098571,-165.9682261,6.2773E-05,6.44801E-05,-1.70712E-06,0.000957749,0.000961939,-4.19011E-06,-933.9402053,-5103.724497,-0.000569253,-0.094414783,0.004512089,-67.91176814,-2132.216366,-19384.98098
"MgO - Commercial, short distance, building savings considered, avoided product Aggregate",MgO - Commercial,0,50,1,Aggregate,-11.06104374,-17421.82142,-2.147338097,-17418.23725,-1.436832721,424974.3064,399809.2012,25165.10514,-431324.8256,-0.132576978,-0.680538102,0.427304024,6.68742E-05,6.72156E-05,-3.41348E-07,0.00111482,0.001117532,-2.71273E-06,-794.2450476,-11544.56417,-0.000516458,0.011214162,0.004782934,-22.80222139,-505.8936524,-18706.95068
"MgO - Commercial, short distance, building savings considered, avoided product Filler",MgO - Commercial,0,50,1,Filler,-62.72207202,-27648.17257,-12.09116992,-27629.49716,-6.584236646,389923.098,365955.2899,23967.80804,-576599.3173,-0.368626395,-10.19341849,-108.4549202,5.7178E-05,5.95949E-05,-2.4169E-06,0.000923496,0.000936196,-1.27004E-05,-1041.654598,-26862.52845,-0.000860749,-0.205990364,0.004400555,-67.28661419,-3774.631589,-18706.95068
"MgO - Commercial, optimised transport",MgO - Commercial,1,200,0,None,80.65343484,22631.40187,3.481096415,22624.58747,3.333302208,461013.9637,431764.9466,29249.01706,137163.0671,0.380495162,13.97003407,163.69458,7.33989E-05,7.07295E-05,2.66935E-06,0.001237934,0.001232481,5.45322E-06,146.0488399,75610.93635,0.000176002,0.031914158,0.004973197,55.89155732,2192.104265,2175.51426
"MgO - Commercial, optimised transport, avoided product SCM",MgO - Commercial,1,200,0,SCM,29.35802302,-2993.887347,0.568922138,-2995.57848,1.122210979,402915.4527,375265.0312,27650.42149,45106.00939,0.130940838,-1.105075517,-11.77616817,6.90325E-05,6.78792E-05,1.15328E-06,0.001077597,0.001073902,3.69557E-06,2.382429347,59459.85527,0.000118289,-0.07509143,0.004660415,7.925120257,481.1215732,1090.665775
"MgO - Commercial, optimised transport, avoided product Aggregate",MgO - Commercial,1,200,0,Aggregate,78.25311732,22286.12212,3.244524639,22279.79017,3.087429304,458741.8327,429584.7898,29157.04291,132502.651,0.375007159,13.14537209,154.6193619,7.31337E-05,7.06146E-05,2.51905E-06,0.001234668,0.001229495,5.17294E-06,142.077587,53019.01559,0.000171085,0.030537515,0.004931261,53.03466701,2107.444287,1768.696078
"MgO - Commercial, optimised transport, avoided product Filler",MgO - Commercial,1,200,0,Filler,26.59208904,12059.77097,-6.69930718,12068.53026,-2.059974621,423690.6243,395730.8785,27959.74581,-12771.8408,0.138957742,3.632491703,45.73713767,6.34375E-05,6.2994E-05,4.43498E-07,0.001043344,0.001048159,-4.81473E-06,-105.3319635,37701.05132,-0.000173207,-0.186667011,0.004548882,8.5502742,-1161.29365,1768.696078
"MgO - Commercial, optimised transport, building savings considered",MgO - Commercial,1,200,1,None,-20.53987661,-18943.61249,-3.400510447,-18937.55094,-2.66103105,414892.6171,390118.9332,24773.68391,-450899.4716,-0.157552512,-3.918072391,-35.12036277,6.29793E-05,6.65496E-05,-3.57025E-06,0.00109689,0.001100591,-3.70113E-06,-813.8338028,12940.62238,-0.000539584,-0.008741685,0.004638905,-35.3609707,-609.5486067,-17547.03848
"MgO - Commercial, optimised transport, building savings considered, avoided product SCM",MgO - Commercial,1,200,1,SCM,-71.83528843,-44568.90171,-6.312684724,-44557.7169,-4.872122278,356794.1061,333619.0178,23175.08833,-542956.5294,-0.407106836,-18.99318198,-210.5911109,5.86129E-05,6.36992E-05,-5.08631E-06,0.000936553,0.000942012,-5.45878E-06,-957.5002133,-3210.458697,-0.000597297,-0.115747274,0.004326123,-83.32740776,-2320.531298,-18631.88696
"MgO - Commercial, optimised transport, building savings considered, avoided product Aggregate",MgO - Commercial,1,200,1,Aggregate,-22.94019413,-19288.89224,-3.637082223,-19282.34825,-2.906903954,412620.4861,387938.7763,24681.70975,-455559.8878,-0.163040515,-4.742734375,-44.19558086,6.27141E-05,6.64347E-05,-3.72054E-06,0.001093624,0.001097605,-3.98141E-06,-817.8050557,-9651.298373,-0.000544501,-0.010118329,0.004596969,-38.21786101,-694.2085849,-17953.85666
"MgO - Commercial, optimised transport, building savings considered, avoided product Filler",MgO - Commercial,1,200,1,Filler,-74.60122241,-29515.24338,-13.58091404,-29493.60816,-8.054307879,377569.2777,354084.865,23484.41265,-600834.3796,-0.399089932,-14.25561476,-153.0778051,5.30179E-05,5.8814E-05,-5.7961E-06,0.0009023,0.000916269,-1.39691E-05,-1065.214606,-24969.26265,-0.000888793,-0.227322855,0.00421459,-82.70225382,-3962.946521,-17953.85666
"MgO - Commercial, optimised transport, short distance",MgO - Commercial,1,50,0,None,77.56600583,21503.57763,3.160619196,21497.66213,2.75487849,452044.0137,423129.4576,28914.55605,120021.2984,0.369602292,13.17061758,155.2902073,7.28734E-05,7.04578E-05,2.4156E-06,0.001225538,0.00122068,4.85732E-06,139.6499742,58387.79837,0.000156865,0.028677261,0.00486225,51.44421373,2106.17605,946.8194906
"MgO - Commercial, optimised transport, short distance, avoided product SCM",MgO - Commercial,1,50,0,SCM,26.27059402,-4121.711595,0.248444919,-4122.503827,0.543787261,393945.5027,366629.5422,27315.96048,27964.24063,0.120047968,-1.904492014,-20.18054086,6.8507E-05,6.76074E-05,8.9954E-07,0.001065201,0.001062101,3.09967E-06,-4.016436291,42236.71729,9.91526E-05,-0.078328328,0.004549468,3.477776675,395.193358,-138.0289943
"MgO - Commercial, optimised transport, short distance, avoided product Aggregate",MgO - Commercial,1,50,0,Aggregate,75.16568832,21158.29787,2.924047419,21152.86482,2.509005585,449771.8827,420949.3008,28822.5819,115360.8822,0.364114289,12.34595559,146.2149892,7.26082E-05,7.03429E-05,2.26531E-06,0.001222272,0.001217694,4.57705E-06,135.6787214,35795.87761,0.000151948,0.027300617,0.004820313,48.58732342,2021.516072,540.0013087
"MgO - Commercial, optimised transport, short distance, avoided product Filler",MgO - Commercial,1,50,0,Filler,23.50466004,10931.94673,-7.019784399,10941.60491,-2.63839834,414720.6743,387095.3895,27625.28479,-29913.60955,0.128064872,2.833075207,37.33276499,6.2912E-05,6.27222E-05,1.89753E-07,0.001030948,0.001036358,-5.41063E-06,-111.7308291,20477.91334,-0.000192343,-0.189903909,0.004437934,4.102930618,-1247.221865,540.0013087
"MgO - Commercial, optimised transport, short distance, building savings considered",MgO - Commercial,1,50,1,None,-23.62730561,-20071.43673,-3.720987666,-20064.47629,-3.239454768,405922.6671,381483.4442,24439.22289,-468041.2404,-0.168445382,-4.717488887,-43.52473545,6.24538E-05,6.62778E-05,-3.82399E-06,0.001084493,0.00108879,-4.29703E-06,-820.2326685,-4282.515601,-0.00055872,-0.011978582,0.004527958,-39.80831428,-695.4768219,-18775.73325
"MgO - Commercial, optimised transport, short distance, building savings considered, avoided product SCM",MgO - Commercial,1,50,1,SCM,-74.92271743,-45696.72595,-6.633161943,-45684.64224,-5.450545997,347824.1561,324983.5288,22840.62732,-560098.2981,-0.417999706,-19.79259848,-218.9954836,5.80874E-05,6.34275E-05,-5.34005E-06,0.000924157,0.000930211,-6.05468E-06,-963.899079,-20433.59668,-0.000616433,-0.118984171,0.004215176,-87.77475134,-2406.459514,-19860.58173
"MgO - Commercial, optimised transport, short distance, building savings considered, avoided product Aggregate",MgO - Commercial,1,50,1,Aggregate,-26.02762313,-20416.71648,-3.957559443,-20409.2736,-3.485327672,403650.5361,379303.2874,24347.24874,-472701.6566,-0.173933385,-5.542150871,-52.59995354,6.21886E-05,6.61629E-05,-3.97428E-06,0.001081227,0.001085805,-4.5773E-06,-824.2039213,-26874.43635,-0.000563637,-0.013355226,0.004486021,-42.6652046,-780.1368001,-19182.55143
"MgO - Commercial, optimised transport, short distance, building savings considered, avoided product Filler",MgO - Commercial,1,50,1,Filler,-77.68865141,-30643.06763,-13.90139126,-30620.53351,-8.632731598,368599.3277,345449.3761,23149.95164,-617976.1483,-0.409982802,-15.05503126,-161.4821778,5.24924E-05,5.85423E-05,-6.04984E-06,0.000889904,0.000904469,-1.4565E-05,-1071.613472,-42192.40063,-0.000907929,-0.230559752,0.004103642,-87.1495974,-4048.874737,-19182.55143
MgO - Renewable,MgO - Renewable,0,200,0,None,133.8050028,33084.76131,10.52883816,33062.67487,11.55760618,544499.4006,512254.0409,32245.35966,282330.273,0.509264506,32.33679017,363.742717,9.19367E-05,7.49723E-05,1.69644E-05,0.001372233,0.001359274,1.29594E-05,183.9666999,132665.0598,0.000342644,0.136781204,0.006148946,131.3163373,3119.471931,4077.917254
"MgO - Renewable, avoided product SCM",MgO - Renewable,0,200,0,SCM,82.50959103,7459.47209,7.616663884,7442.508912,9.346514948,486400.8896,455754.1255,30646.76408,190273.2152,0.259710182,17.26168058,188.2719688,8.75702E-05,7.21219E-05,1.54483E-05,0.001211897,0.001200695,1.12017E-05,40.30028933,116513.9788,0.000284932,0.029775616,0.005836164,83.34990029,1408.489239,2993.068769
"MgO - Renewable, avoided product Aggregate",MgO - Renewable,0,200,0,Aggregate,131.4046853,32739.48156,10.29226638,32717.87756,11.31173327,542227.2696,510073.884,32153.3855,277669.8568,0.503776503,31.51212819,354.6674989,9.16715E-05,7.48574E-05,1.68141E-05,0.001368967,0.001356288,1.26791E-05,179.995447,110073.1391,0.000337727,0.135404561,0.00610701,128.459447,3034.811953,3671.099072
"MgO - Renewable, avoided product Filler",MgO - Renewable,0,200,0,Filler,79.74365705,22513.13041,0.348434566,22506.61765,6.164329348,507176.0611,476219.9727,30956.0884,132395.365,0.267727086,21.9992478,245.7852747,8.19752E-05,6.72367E-05,1.47385E-05,0.001177644,0.001174952,2.69141E-06,-67.41410349,94755.1748,-6.5642E-06,-0.081799965,0.00572463,83.97505423,-233.9259835,3671.099072
"MgO - Renewable, building savings considered",MgO - Renewable,0,200,1,None,32.6116914,-8490.253048,3.647231299,-8499.463553,5.563272919,498378.054,470608.0275,27770.0265,-305732.2658,-0.028783168,14.44868371,164.9277742,8.15171E-05,7.07923E-05,1.07248E-05,0.001231189,0.001227384,3.80501E-06,-775.9159428,69994.74586,-0.000372941,0.096125361,0.005814654,40.06380933,317.8190596,-15644.63548
"MgO - Renewable, building savings considered, avoided product SCM",MgO - Renewable,0,200,1,SCM,-18.68372042,-34115.54227,0.735057022,-34119.62951,3.352181691,440279.543,414108.1121,26171.43093,-397789.3236,-0.278337492,-0.626425882,-10.54297396,7.71507E-05,6.7942E-05,9.20871E-06,0.001070853,0.001068805,2.04735E-06,-919.5823534,53843.66478,-0.000430654,-0.010880227,0.005501872,-7.90262773,-1393.163632,-16729.48397
"MgO - Renewable, building savings considered, avoided product Aggregate",MgO - Renewable,0,200,1,Aggregate,30.21137388,-8835.532799,3.410659523,-8844.260859,5.317400015,496105.923,468427.8706,27678.05235,-310392.682,-0.034271171,13.62402173,155.8525561,8.12519E-05,7.06774E-05,1.05745E-05,0.001227923,0.001224399,3.52473E-06,-779.8871957,47402.82511,-0.000377858,0.094748718,0.005772718,37.20691902,233.1590814,-16051.45366
"MgO - Renewable, building savings considered, avoided product Filler",MgO - Renewable,0,200,1,Filler,-21.4496544,-19061.88395,-6.533172296,-19055.52077,0.16999609,461054.7146,434573.9593,26480.75524,-455667.1737,-0.270320588,4.111141338,46.97033188,7.15557E-05,6.30568E-05,8.49892E-06,0.0010366,0.001043063,-6.46295E-06,-1027.296746,32084.86083,-0.00072215,-0.122455808,0.005390338,-7.277473787,-3035.578855,-16051.45366
"MgO - Renewable, short distance",MgO - Renewable,0,50,0,None,85.81783569,22972.25186,4.777696906,22962.64047,4.833697603,471558.1397,442100.8102,29457.32944,141058.0112,0.374302417,16.95253537,196.2565716,7.73544E-05,7.15426E-05,5.81181E-06,0.00125906,0.00125229,6.76974E-06,87.69121308,69452.3053,0.000181969,0.059836144,0.005147259,67.28004415,2210.814273,1422.420239
"MgO - Renewable, short distance, avoided product SCM",MgO - Renewable,0,50,0,SCM,34.52242387,-2653.037356,1.865522629,-2657.525485,2.622606375,413459.6287,385600.8948,27858.73387,49000.95345,0.124748093,1.877425779,20.78582344,7.2988E-05,6.86922E-05,4.29575E-06,0.001098724,0.001093711,5.01208E-06,-55.97519745,53301.22422,0.000124256,-0.047169445,0.004834477,19.31360709,499.8315811,337.5717542
"MgO - Renewable, short distance, avoided product Aggregate",MgO - Renewable,0,50,0,Aggregate,83.41751817,22626.97211,4.54112513,22617.84316,4.587824699,469286.0087,439920.6534,29365.35529,136397.595,0.368814414,16.12787339,187.1813535,7.70892E-05,7.14277E-05,5.66152E-06,0.001255794,0.001249305,6.48946E-06,83.71996024,46860.38455,0.000177052,0.0584595,0.005105323,64.42315384,2126.154295,1015.602057
"MgO - Renewable, short distance, avoided product Filler",MgO - Renewable,0,50,0,Filler,31.75648989,12400.62096,-5.402706689,12406.58325,-0.559579226,434234.8003,406066.7421,28168.05819,-8876.896733,0.132764997,6.614993,78.29912928,6.7393E-05,6.3807E-05,3.58596E-06,0.001064471,0.001067969,-3.49822E-06,-163.6895903,31542.42027,-0.00016724,-0.158745026,0.004722944,19.93876103,-1142.583642,1015.602057
"MgO - Renewable, short distance, building savings considered",MgO - Renewable,0,50,1,None,-15.37547576,-18602.7625,-2.103909956,-18599.49795,-1.160635654,425436.7931,400454.7968,24981.99629,-447004.5276,-0.163745257,-0.935571094,-2.558371153,6.69348E-05,6.73626E-05,-4.27786E-07,0.001118016,0.001120401,-2.38461E-06,-872.1914296,6781.991334,-0.000533617,0.0191803,0.004812967,-23.97248387,-590.8385988,-18300.1325
"MgO - Renewable, short distance, building savings considered, avoided product SCM",MgO - Renewable,0,50,1,SCM,-66.67088758,-44228.05171,-5.016084233,-44219.6639,-3.371726883,367338.2821,343954.8814,23383.40071,-539061.5853,-0.413299581,-16.01068069,-178.0291193,6.25684E-05,6.45122E-05,-1.94385E-06,0.000957679,0.000961822,-4.14227E-06,-1015.85784,-9369.089744,-0.00059133,-0.087825288,0.004500185,-71.93892093,-2301.821291,-19384.98098
"MgO - Renewable, short distance, building savings considered, avoided product Aggregate",MgO - Renewable,0,50,1,Aggregate,-17.77579328,-18948.04225,-2.340481732,-18944.29526,-1.406508559,423164.6621,398274.64,24890.02213,-451664.9438,-0.16923326,-1.760233078,-11.63358924,6.66696E-05,6.72477E-05,-5.78079E-07,0.00111475,0.001117415,-2.66489E-06,-876.1626824,-15809.92942,-0.000538534,0.017803657,0.004771031,-26.82937418,-675.498577,-18706.95068
"MgO - Renewable, short distance, building savings considered, avoided product Filler",MgO - Renewable,0,50,1,Filler,-69.43682156,-29174.39339,-12.28431355,-29155.55517,-6.553912484,388113.4537,364420.7287,23692.72503,-596939.4355,-0.405282677,-11.27311347,-120.5158135,5.69734E-05,5.9627E-05,-2.65364E-06,0.000923426,0.000936079,-1.26526E-05,-1123.572233,-31127.89369,-0.000882826,-0.199400869,0.004388652,-71.31376699,-3944.236514,-18706.95068
"MgO - Renewable, optimised transport",MgO - Renewable,1,200,0,None,73.9386853,21105.18104,3.28795278,21098.52947,3.36362637,459204.3194,430230.3853,28973.93406,116822.949,0.34383888,12.8903391,151.6336867,7.31943E-05,7.07617E-05,2.43262E-06,0.001237865,0.001232364,5.50106E-06,64.131205,71345.5711,0.000153925,0.038503653,0.004961294,51.86440452,2022.49934,2175.51426
"MgO - Renewable, optimised transport, avoided product SCM",MgO - Renewable,1,200,0,SCM,22.64327349,-4520.108175,0.375778503,-4521.636489,1.152535142,401105.8084,373730.4699,27375.33848,24765.89121,0.094284556,-2.184770493,-23.83706144,6.88279E-05,6.79113E-05,9.16554E-07,0.001077528,0.001073784,3.74341E-06,-79.53520553,55194.49002,9.62126E-05,-0.068501935,0.004648512,3.897967464,311.5166485,1090.665775
"MgO - Renewable, optimised transport, avoided product Aggregate",MgO - Renewable,1,200,0,Aggregate,71.53836779,20759.90129,3.051381004,20753.73216,3.117753466,456932.1884,428050.2285,28881.9599,112162.5328,0.338350877,12.06567711,142.5584687,7.29291E-05,7.06468E-05,2.28232E-06,0.001234599,0.001229378,5.22079E-06,60.15995217,48753.65035,0.000149008,0.03712701,0.004919357,49.00751421,1937.839362,1768.696078
"MgO - Renewable, optimised transport, avoided product Filler",MgO - Renewable,1,200,0,Filler,19.87733951,10533.55015,-6.892450815,10542.47225,-2.029650459,421880.98,394196.3172,27684.6628,-33111.95897,0.10230146,2.552796727,33.6762444,6.32329E-05,6.30261E-05,2.06767E-07,0.001043275,0.001048042,-4.76689E-06,-187.2495984,33435.68607,-0.000195283,-0.180077516,0.004536978,4.523121407,-1330.898574,1768.696078
"MgO - Renewable, optimised transport, building savings considered",MgO - Renewable,1,200,1,None,-27.25462614,-20469.83331,-3.593654082,-20463.60895,-2.630706888,413082.9728,388584.3719,24498.6009,-471239.5898,-0.194208794,-4.997767367,-47.18125603,6.27747E-05,6.65817E-05,-3.80698E-06,0.00109682,0.001100474,-3.65329E-06,-895.7514377,8675.257134,-0.00056166,-0.00215219,0.004627002,-39.38812349,-779.1535313,-17547.03848
"MgO - Renewable, optimised transport, building savings considered, avoided product SCM",MgO - Renewable,1,200,1,SCM,-78.55003796,-46095.12253,-6.505828359,-46083.77491,-4.841798116,354984.4618,332084.4565,22900.00533,-563296.6476,-0.443763118,-20.07287696,-222.6520042,5.84083E-05,6.37314E-05,-5.32304E-06,0.000936484,0.000941895,-5.41094E-06,-1039.417848,-7475.823943,-0.000619373,-0.109157778,0.00431422,-87.35456055,-2490.136223,-18631.88696
"MgO - Renewable, optimised transport, building savings considered, avoided product Aggregate",MgO - Renewable,1,200,1,Aggregate,-29.65494366,-20815.11306,-3.830225858,-20808.40626,-2.876579792,410810.8418,386404.2151,24406.62675,-475900.006,-0.199696797,-5.822429351,-56.25647412,6.25095E-05,6.64668E-05,-3.95727E-06,0.001093554,0.001097488,-3.93357E-06,-899.7226905,-13916.66362,-0.000566577,-0.003528833,0.004585065,-42.24501381,-863.8135095,-17953.85666
"MgO - Renewable, optimised transport, building savings considered, avoided product Filler",MgO - Renewable,1,200,1,Filler,-81.31597194,-31041.46421,-13.77405768,-31019.66617,-8.023983717,375759.6334,352550.3037,23209.32964,-621174.4977,-0.435746214,-15.33530974,-165.1386984,5.28133E-05,5.88461E-05,-6.03283E-06,0.000902231,0.000916152,-1.39212E-05,-1147.132241,-29234.62789,-0.000910869,-0.220733359,0.004202686,-86.72940661,-4132.551446,-17953.85666
"MgO - Renewable, optimised transport, short distance",MgO - Renewable,1,50,0,None,70.8512563,19977.3568,2.967475561,19971.60412,2.785202652,450234.3694,421594.8964,28639.47304,99681.1802,0.33294601,12.0909226,143.2293141,7.26688E-05,7.04899E-05,2.17887E-06,0.001225468,0.001220563,4.90516E-06,57.73233936,54122.43312,0.000134789,0.035266756,0.004850346,47.41706094,1936.571125,946.8194906
"MgO - Renewable, optimised transport, short distance, avoided product SCM",MgO - Renewable,1,50,0,SCM,19.55584449,-5647.932423,0.055301284,-5648.561836,0.574111423,392135.8584,365094.9809,27040.87747,7624.122454,0.083391686,-2.98418699,-32.24143412,6.83024E-05,6.76396E-05,6.62809E-07,0.001065131,0.001061984,3.14751E-06,-85.93407117,37971.35204,7.70761E-05,-0.071738832,0.004537564,-0.549376118,225.5884333,-138.0289943
"MgO - Renewable, optimised transport, short distance, avoided product Aggregate",MgO - Renewable,1,50,0,Aggregate,68.45093878,19632.07705,2.730903784,19626.80681,2.539329748,447962.2384,419414.7395,28547.49889,95020.76402,0.327458007,11.26626062,134.154096,7.24036E-05,7.0375E-05,2.02858E-06,0.001222202,0.001217577,4.62489E-06,53.76108653,31530.51237,0.000129872,0.033890113,0.00480841,44.56017063,1851.911147,540.0013087
"MgO - Renewable, optimised transport, short distance, avoided product Filler",MgO - Renewable,1,50,0,Filler,16.78991051,9405.725897,-7.212928034,9415.5469,-2.608074178,412911.03,385560.8282,27350.20179,-50253.72773,0.09140859,1.753380231,25.27187172,6.27074E-05,6.27543E-05,-4.69776E-08,0.001030878,0.001036241,-5.36279E-06,-193.648464,16212.54809,-0.00021442,-0.183314413,0.004426031,0.075777825,-1416.82679,540.0013087
"MgO - Renewable, optimised transport, short distance, building savings considered",MgO - Renewable,1,50,1,None,-30.34205515,-21597.65756,-3.914131301,-21590.5343,-3.209130606,404113.0228,379948.8829,24164.13989,-488381.3586,-0.205101664,-5.797183863,-55.58562871,6.22492E-05,6.631E-05,-4.06072E-06,0.001084424,0.001088673,-4.24919E-06,-902.1503033,-8547.880848,-0.000580797,-0.005389087,0.004516054,-43.83546708,-865.0817465,-18775.73325
"MgO - Renewable, optimised transport, short distance, building savings considered, avoided product SCM",MgO - Renewable,1,50,1,SCM,-81.63746696,-47222.94678,-6.826305578,-47210.70025,-5.420221835,346014.5118,323448.9675,22565.54431,-580438.4163,-0.454655988,-20.87229345,-231.0563769,5.78828E-05,6.34596E-05,-5.57678E-06,0.000924087,0.000930094,-6.00684E-06,-1045.816714,-24698.96193,-0.00063851,-0.112394676,0.004203272,-91.80190414,-2576.064438,-19860.58173
"MgO - Renewable, optimised transport, short distance, building savings considered, avoided product Aggregate",MgO - Renewable,1,50,1,Aggregate,-32.74237266,-21942.93731,-4.150703078,-21935.33161,-3.45500351,401840.8918,377768.7261,24072.16573,-493041.7748,-0.210589667,-6.621845847,-64.6608468,6.1984E-05,6.61951E-05,-4.21101E-06,0.001081158,0.001085687,-4.52946E-06,-906.1215562,-31139.8016,-0.000585714,-0.006765731,0.004474118,-46.69235739,-949.7417248,-19182.55143
"MgO - Renewable, optimised transport, short distance, building savings considered, avoided product Filler",MgO - Renewable,1,50,1,Filler,-84.40340094,-32169.28846,-14.0945349,-32146.59152,-8.602407435,366789.6834,343914.8148,22874.86863,-638316.2665,-0.446639084,-16.13472623,-173.5430711,5.22878E-05,5.85744E-05,-6.28657E-06,0.000889834,0.000904351,-1.45171E-05,-1153.531107,-46457.76588,-0.000930006,-0.223970257,0.004091739,-91.17675019,-4218.479661,-19182.55143
