Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),0,50,1,SCM,-62.04954241,-66332.06179,-165.2965721,-66146.33504,-20.43015581,1109461.25,1113498.865,-4037.615133,-564348.8927,-1.818671015,-16.62462261,-197.6815799,2.98004E-05,3.01169E-05,-3.16509E-07,0.000370374,0.000372374,-2.00086E-06,-777.5816517,10661.78341,-0.000562767,3.947598871,-5.91876E-05,-76.07695457,-2845.459599,-20385.52971
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,50,1,Aggregate,-11.4210451,-40944.40752,-159.9807595,-40767.03372,-17.39302127,1137634.29,1140460.915,-2826.625766,-471939.5991,-1.540291031,-1.693172012,-24.33585763,3.34037E-05,3.22132E-05,1.1904E-06,0.000524146,0.000524098,4.78643E-08,-594.7386433,24541.03689,-0.000472348,3.95693342,0.000218892,-28.08496494,-964.8576595,-20385.52971
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),0,50,1,Filler,-64.57997984,-51372.56735,-169.8960223,-51179.95904,-22.7122618,1101301.407,1105371.06,-4069.653294,-619691.573,-1.780057626,-11.68341635,-138.3969372,2.35727E-05,2.45459E-05,-9.73156E-07,0.000331249,0.000341299,-1.00499E-05,-838.8353286,-10708.3775,-0.000818731,3.73918766,-0.000184465,-74.20347405,-4266.146074,-20385.52971
"Lime as tailing by-products from mining operations (generic), optimised transport",Lime as tailing by-products from mining operations (generic),1,200,0,None,24.64911909,-6074.672631,5.009735029,-6085.015937,5.333589555,1161683.432,1160688.5,994.9324786,52284.08877,0.36720835,4.928094094,56.22987577,3.72953E-05,3.59536E-05,1.34161E-06,0.000652558,0.000645755,6.80268E-06,114.5079626,63790.45886,6.13861E-05,3.979946776,0.000295502,18.7418818,1773.886802,2103.443561
"Lime as tailing by-products from mining operations (generic), optimised transport, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,200,0,SCM,-26.88178927,-31605.79798,-0.571218327,-31607.44916,2.222418711,1132519.936,1132782.237,-262.3006177,-42308.13882,0.087057541,-10.35065455,-121.0122093,3.35615E-05,3.37891E-05,-2.2759E-07,0.000497093,0.000492509,4.58381E-06,-75.61916385,47250.73474,-3.1858E-05,3.969776818,-3.53602E-06,-30.47288183,-158.8246369,1561.019319
"Lime as tailing by-products from mining operations (generic), optimised transport, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,200,0,Aggregate,23.74670804,-6218.143705,4.744594248,-6228.147834,5.25955325,1160692.976,1159744.287,948.6887494,50101.15474,0.365437525,4.580796056,52.33351298,3.71648E-05,3.58854E-05,1.27931E-06,0.000650865,0.000644233,6.63254E-06,107.2238445,61129.98822,5.85606E-05,3.979111367,0.000274544,17.5191078,1721.777302,1561.019319
"Lime as tailing by-products from mining operations (generic), optimised transport, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,200,0,Filler,-29.4122267,-16646.30353,-5.170668566,-16641.07316,-0.059687274,1124360.093,1124654.432,-294.3387784,-97650.81916,0.12567093,-5.409448278,-61.72756657,2.73339E-05,2.82181E-05,-8.84236E-07,0.000457968,0.000461433,-3.46527E-06,-136.8728408,25880.57383,-0.000287823,3.761365606,-0.000128813,-28.59940132,-1579.511112,1561.019319
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered",Lime as tailing by-products from mining operations (generic),1,200,1,None,-21.23494061,-42544.74113,-161.3140477,-42364.85935,-18.56771419,1128537.035,1131747.056,-3210.021377,-493446.2546,-1.565382681,-5.172604545,-62.40186335,2.9401E-05,3.15259E-05,-2.1249E-06,0.000505842,0.000506912,-1.07007E-06,-622.9450905,29361.51194,-0.000511745,3.936491273,6.2618E-05,-42.05208397,-1105.320934,-19090.01145
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,200,1,SCM,-72.76584897,-68075.86648,-166.8950011,-67887.29257,-21.67888504,1099373.538,1103840.793,-4467.254473,-588038.4822,-1.84553349,-20.45135319,-239.6439484,2.56672E-05,2.93613E-05,-3.6941E-06,0.000350377,0.000353666,-3.28893E-06,-813.0722169,12821.78783,-0.000604989,3.926321315,-0.00023642,-91.2668476,-3038.032373,-19632.43569
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,200,1,Aggregate,-22.13735166,-42688.21221,-161.5791885,-42507.99125,-18.6417505,1127546.578,1130802.843,-3256.265106,-495629.1886,-1.567153506,-5.519902583,-66.29822613,2.92705E-05,3.14577E-05,-2.1872E-06,0.000504149,0.000505389,-1.24021E-06,-630.2292085,26701.04131,-0.000514571,3.935655865,4.16594E-05,-43.27485797,-1157.430434,-19632.43569
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,200,1,Filler,-75.2962864,-53116.37203,-171.4944513,-52920.91657,-23.96099102,1091213.695,1095712.988,-4499.292634,-643381.1625,-1.806920101,-15.51014692,-180.3593057,1.94396E-05,2.37903E-05,-4.35075E-06,0.000311252,0.00032259,-1.1338E-05,-874.3258939,-8548.373083,-0.000860954,3.717910104,-0.000361697,-89.39336709,-4458.718849,-19632.43569
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance",Lime as tailing by-products from mining operations (generic),1,50,0,None,21.56169009,-7202.496879,4.68925781,-7211.941284,4.755165837,1152713.482,1152053.011,660.4714642,35142.32002,0.35631548,4.128677597,47.82550309,3.67698E-05,3.56819E-05,1.08787E-06,0.000640161,0.000633954,6.20678E-06,108.1090969,46567.32087,4.22496E-05,3.976709878,0.000184555,14.29453821,1687.958587,874.7487916
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,50,0,SCM,-29.96921827,-32733.62222,-0.891695547,-32734.3745,1.643994992,1123549.986,1124146.748,-596.7616321,-59449.90758,0.076164671,-11.15007104,-129.416582,3.3036E-05,3.35173E-05,-4.81335E-07,0.000484696,0.000480708,3.98792E-06,-82.01802949,30027.59675,-5.09945E-05,3.966539921,-0.000114483,-34.92022541,-244.7528521,332.3245492
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,50,0,Aggregate,20.65927904,-7345.967953,4.424117029,-7355.073181,4.681129531,1151723.026,1151108.798,614.227735,32959.38598,0.354544655,3.78137956,43.9291403,3.66393E-05,3.56137E-05,1.02557E-06,0.000638469,0.000632432,6.03664E-06,100.8249789,43906.85024,3.94241E-05,3.97587447,0.000163596,13.07176422,1635.849087,332.3245492
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,50,0,Filler,-32.49965571,-17774.12778,-5.491145785,-17767.9985,-0.638110993,1115390.143,1116018.943,-628.7997928,-114792.5879,0.11477806,-6.208864774,-70.13193925,2.68084E-05,2.79463E-05,-1.13798E-06,0.000445572,0.000449633,-4.06117E-06,-143.2717064,8657.435846,-0.000306959,3.758128709,-0.000239761,-33.0467449,-1665.439328,332.3245492
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered",Lime as tailing by-products from mining operations (generic),1,50,1,None,-24.32236961,-43672.56538,-161.6345249,-43491.7847,-19.14613791,1119567.085,1123111.567,-3544.482391,-510588.0233,-1.576275551,-5.972021041,-70.80623603,2.88755E-05,3.12541E-05,-2.37864E-06,0.000493445,0.000495111,-1.66597E-06,-629.3439561,12138.37396,-0.000530882,3.933254376,-4.83295E-05,-46.49942755,-1191.249149,-20318.70622
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,50,1,SCM,-75.85327797,-69203.69073,-167.2154783,-69014.21792,-22.25730876,1090403.588,1095205.304,-4801.715488,-605180.2509,-1.85642636,-21.25076968,-248.0483211,2.51417E-05,2.90895E-05,-3.94785E-06,0.00033798,0.000341865,-3.88483E-06,-819.4710825,-4401.350156,-0.000624126,3.923084418,-0.000347368,-95.71419118,-3123.960589,-20861.13046
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,50,1,Aggregate,-25.22478066,-43816.03646,-161.8996657,-43634.9166,-19.22017422,1118576.628,1122167.354,-3590.726121,-512770.9574,-1.578046376,-6.319319079,-74.70259881,2.8745E-05,3.11859E-05,-2.44094E-06,0.000491753,0.000493589,-1.83611E-06,-636.6280742,9477.903329,-0.000533707,3.932418967,-6.92881E-05,-47.72220155,-1243.35865,-20861.13046
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,50,1,Filler,-78.3837154,-54244.19628,-171.8149285,-54047.84192,-24.53941474,1082243.745,1087077.499,-4833.753648,-660522.9313,-1.817812971,-16.30956341,-188.7636784,1.89141E-05,2.35185E-05,-4.60449E-06,0.000298856,0.000310789,-1.19339E-05,-880.7247595,-25771.51107,-0.00088009,3.714673207,-0.000472645,-93.84071067,-4544.647064,-20861.13046
"Lime, regenerated using thermal calcination","Lime, regenerated using thermal calcination",0,200,0,None,94.54977525,12112.8969,18.80452485,12074.22054,20.08448547,108784.5626,103779.8436,5006.508452,339454.9564,0.459405192,26.48758797,288.8982121,2.35135E-05,7.05289E-06,1.64606E-05,0.000237868,0.000226031,1.1836E-05,413.5933446,97827.46967,0.000413354,0.135867629,0.001615915,113.2977986,6851.607232,7091.772871
"Lime, regenerated using thermal calcination, building savings considered","Lime, regenerated using thermal calcination",0,200,1,None,48.66571556,-24357.17161,-147.5192579,-24205.62287,-3.81681828,75638.16478,74838.39964,801.5545965,-206275.387,-1.473185839,16.38688933,170.266473,1.56192E-05,2.62512E-06,1.29941E-05,9.11522E-05,8.71874E-05,3.96323E-06,-323.8597085,63398.52276,-0.000159777,0.092412126,0.001383031,52.50383279,3972.399496,-14101.68214
"Lime, regenerated using thermal calcination, short distance","Lime, regenerated using thermal calcination",0,50,0,None,50.05113956,2370.185843,12.72732909,2343.646568,14.02460292,42641.62772,40263.6708,2379.746374,199819.1129,0.335246289,11.80973027,129.3936158,9.01198E-06,3.69914E-06,5.31288E-06,0.000128291,0.000122702,5.58816E-06,281.5261863,35414.931,0.000210142,0.059087373,0.000640427,49.93874513,5930.176046,4436.275856
"Lime, regenerated using thermal calcination, short distance, building savings considered","Lime, regenerated using thermal calcination",0,50,1,None,4.167079864,-34099.88266,-153.5964536,-33936.19685,-9.876700832,9495.229945,11322.22688,-1825.207482,-345911.2305,-1.597344742,1.709031635,10.76187671,1.11769E-06,-7.28637E-07,1.84636E-06,-1.84247E-05,-1.61418E-05,-2.28459E-06,-455.9268667,985.9840887,-0.00036299,0.01563187,0.000407543,-10.85522064,3050.96831,-16757.17915
"Lime, regenerated using thermal calcination, optimised transport","Lime, regenerated using thermal calcination",1,200,0,None,39.334833,626.3811548,11.12890013,602.6890384,12.77587369,32553.9161,30605.59852,1950.107034,176129.5234,0.308383814,7.982999703,87.43124732,4.87882E-06,2.94357E-06,1.93528E-06,0.000108295,0.000103993,4.30008E-06,246.0356211,37574.93542,0.000167919,0.037809817,0.000463195,34.7488521,5737.603271,5189.369877
"Lime, regenerated using thermal calcination, optimised transport, building savings considered","Lime, regenerated using thermal calcination",1,200,1,None,-6.549226699,-35843.68735,-155.1948826,-35677.15438,-11.12543006,-592.4816689,1664.154608,-2254.846822,-369600.82,-1.624207217,-2.117698936,-31.20049179,-3.01547E-06,-1.48421E-06,-1.53123E-06,-3.84216E-05,-3.48506E-05,-3.57266E-06,-491.417432,3145.988506,-0.000405212,-0.005645686,0.00023031,-26.04511367,2858.395535,-16004.08513
"Lime, regenerated using thermal calcination, optimised transport, short distance","Lime, regenerated using thermal calcination",1,50,0,None,36.247404,-501.443093,10.80842291,-524.2363083,12.19744997,23583.96611,21970.10954,1615.646019,158987.7546,0.297490945,7.183583207,79.02687464,4.35331E-06,2.67181E-06,1.68154E-06,9.58979E-05,9.21922E-05,3.70419E-06,239.6367554,20351.79744,0.000148783,0.03457292,0.000352247,30.30150852,5651.675056,3960.675108
"Lime, regenerated using thermal calcination, optimised transport, short distance, building savings considered","Lime, regenerated using thermal calcination",1,50,1,None,-9.6366557,-36971.5116,-155.5153598,-36804.07973,-11.70385378,-9562.431668,-6971.334377,-2589.307836,-386742.5887,-1.635100086,-2.917115432,-39.60486447,-3.54097E-06,-1.75597E-06,-1.78497E-06,-5.08182E-05,-4.66512E-05,-4.16856E-06,-497.8162976,-14077.14948,-0.000424348,-0.008882583,0.000119363,-30.49245725,2772.46732,-17232.7799
"Lime, regenerated using electrical calcination","Lime, regenerated using electrical calcination",0,200,0,None,67.05002304,4754.940132,9.178654155,4735.899313,9.862165471,97828.01955,93800.14108,4027.878464,197594.6433,0.216541443,20.72349497,225.4690103,2.28352E-05,6.75556E-06,1.60796E-05,0.000221758,0.000210526,1.12314E-05,192.9009138,89246.91711,0.000285668,0.168321508,0.001370362,88.93977856,1540.031654,6141.849766
"Lime, regenerated using electrical calcination, building savings considered","Lime, regenerated using electrical calcination",0,200,1,None,21.16596334,-31715.12837,-157.1451286,-31543.9441,-14.03913828,64681.62178,64858.69717,-177.0753919,-348135.7001,-1.716049588,10.62279633,106.8372711,1.49409E-05,2.32778E-06,1.26131E-05,7.50414E-05,7.16828E-05,3.35861E-06,-544.5521392,54817.9702,-0.000287464,0.124866005,0.001137478,28.1458128,-1339.176083,-15051.60525
"Lime, regenerated using electrical calcination, short distance","Lime, regenerated using electrical calcination",0,50,0,None,22.55138735,-4987.770923,3.101458396,-4994.674664,3.802282919,31685.08471,30283.96833,1401.116386,57958.79979,0.09238254,6.045637275,65.96441402,8.33368E-06,3.40181E-06,4.93188E-06,0.000112181,0.000107197,4.98354E-06,60.83375558,26834.37843,8.24547E-05,0.091541252,0.000394874,25.58072514,618.6004681,3486.352751
"Lime, regenerated using electrical calcination, short distance, building savings considered","Lime, regenerated using electrical calcination",0,50,1,None,-23.33267235,-41457.83943,-163.2223243,-41274.51808,-20.09902083,-1461.313061,1342.524409,-2803.83747,-487771.5436,-1.840208491,-4.055061364,-52.66732509,4.39398E-07,-1.02597E-06,1.46537E-06,-3.45355E-05,-3.16463E-05,-2.88921E-06,-676.6192975,-7594.568477,-0.000490676,0.048085749,0.00016199,-35.21324063,-2260.607268,-17707.10226
"Lime, regenerated using electrical calcination, optimised transport","Lime, regenerated using electrical calcination",1,200,0,None,11.83508079,-6731.575611,1.503029435,-6735.632194,2.553553693,21597.3731,20625.89605,971.4770453,34269.21031,0.065520065,2.218906704,24.00204552,4.20052E-06,2.64623E-06,1.55429E-06,9.21837E-05,8.84883E-05,3.69546E-06,25.34319034,28994.38285,4.02324E-05,0.070263696,0.000217641,10.39083211,426.0276931,4239.446772
"Lime, regenerated using electrical calcination, optimised transport, building savings considered","Lime, regenerated using electrical calcination",1,200,1,None,-34.04897891,-43201.64411,-164.8207533,-43015.47561,-21.34775006,-11549.02467,-8315.547865,-3233.47681,-511461.133,-1.867070966,-7.881791935,-94.6296936,-3.69376E-06,-1.78154E-06,-1.91223E-06,-5.45324E-05,-5.03551E-05,-4.17728E-06,-712.1098627,-5434.56406,-0.000532899,0.026808193,-1.52428E-05,-50.40313366,-2453.180043,-16954.00824
"Lime, regenerated using electrical calcination, optimised transport, short distance","Lime, regenerated using electrical calcination",1,50,0,None,8.747651786,-7859.399858,1.182552216,-7862.557541,1.975129974,12627.4231,11990.40707,637.0160309,17127.44155,0.054627195,1.419490208,15.59767284,3.67501E-06,2.37447E-06,1.30054E-06,7.97872E-05,7.66876E-05,3.09956E-06,18.94432471,11771.24487,2.10959E-05,0.067026799,0.000106694,5.943488527,340.0994779,3010.752003
"Lime, regenerated using electrical calcination, optimised transport, short distance, building savings considered","Lime, regenerated using electrical calcination",1,50,1,None,-37.13640791,-44329.46836,-165.1412305,-44142.40096,-21.92617377,-20518.97467,-16951.03685,-3567.937825,-528602.9018,-1.877963836,-8.681208431,-103.0340663,-4.21927E-06,-2.0533E-06,-2.16597E-06,-6.6929E-05,-6.21558E-05,-4.77318E-06,-718.5087283,-22657.70204,-0.000552035,0.023571296,-0.00012619,-54.85047724,-2539.108259,-18182.70301
NaOH - commercial,NaOH - commercial,0,200,0,None,128.5014447,22191.33043,189.7127525,21990.82546,22.74813861,206379.2388,196364.7061,9959.436301,456902.5583,2.443035591,33.24234871,361.1755655,3.3767E-05,1.47367E-05,1.9012E-05,0.000460438,0.000440526,2.0004E-05,1028.487305,150124.0697,0.013954864,0.58089036,0.001788989,128.1592038,19403.22842,9378.693194
"NaOH - commercial, avoided product Sodium carbonate",NaOH - commercial,0,200,0,Sodium carbonate,128.5014447,22191.33043,189.7127525,21990.82546,22.74813861,206379.2388,196364.7061,9959.436301,456902.5583,2.443035591,33.24234871,361.1755655,3.3767E-05,1.47367E-05,1.9012E-05,0.000460438,0.000440526,2.0004E-05,1028.487305,150124.0697,0.013954864,0.58089036,0.001788989,128.1592038,19403.22842,9378.693194
"NaOH - commercial, building savings considered",NaOH - commercial,0,200,1,None,82.61738504,-14278.73808,23.38896973,-14289.01796,-1.153165141,173232.841,167423.2622,5754.482445,-88827.78507,0.510444561,23.14165007,242.5438264,2.58728E-05,1.03089E-05,1.55455E-05,0.000313722,0.000301682,1.21313E-05,291.0342521,115695.1228,0.013381733,0.537434857,0.001556105,67.36523804,16524.02068,-11814.76182
"NaOH - commercial, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,200,1,Sodium carbonate,82.61738504,-14278.73808,23.38896973,-14289.01796,-1.153165141,173232.841,167423.2622,5754.482445,-88827.78507,0.510444561,23.14165007,242.5438264,2.58728E-05,1.03089E-05,1.55455E-05,0.000313722,0.000301682,1.21313E-05,291.0342521,115695.1228,0.013381733,0.537434857,0.001556105,67.36523804,16524.02068,-11814.76182
"NaOH - commercial, short distance",NaOH - commercial,0,50,0,None,84.90668638,12667.56781,183.7542863,12478.95074,16.81870661,141783.9137,134335.6962,7393.121089,320450.2917,2.321504804,18.85243363,204.7868686,1.95377E-05,1.14529E-05,8.06648E-06,0.00035331,0.000339511,1.38907E-05,898.9739802,89579.90772,0.013756014,0.505572321,0.000835332,66.08952073,18501.53853,6825.792605
"NaOH - commercial, short distance, avoided product Sodium carbonate",NaOH - commercial,0,50,0,Sodium carbonate,84.90668638,12667.56781,183.7542863,12478.95074,16.81870661,141783.9137,134335.6962,7393.121089,320450.2917,2.321504804,18.85243363,204.7868686,1.95377E-05,1.14529E-05,8.06648E-06,0.00035331,0.000339511,1.38907E-05,898.9739802,89579.90772,0.013756014,0.505572321,0.000835332,66.08952073,18501.53853,6825.792605
"NaOH - commercial, short distance, building savings considered",NaOH - commercial,0,50,1,None,39.02262668,-23802.5007,17.43050355,-23800.89268,-7.082597137,108637.5159,105394.2523,3188.167233,-225280.0517,0.388913774,8.751734994,86.15512949,1.16434E-05,7.02509E-06,4.59996E-06,0.000206594,0.000200668,6.01794E-06,161.5209272,55150.96081,0.013182882,0.462116818,0.000602448,5.295554968,15622.33079,-14367.66241
"NaOH - commercial, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,50,1,Sodium carbonate,39.02262668,-23802.5007,17.43050355,-23800.89268,-7.082597137,108637.5159,105394.2523,3188.167233,-225280.0517,0.388913774,8.751734994,86.15512949,1.16434E-05,7.02509E-06,4.59996E-06,0.000206594,0.000200668,6.01794E-06,161.5209272,55150.96081,0.013182882,0.462116818,0.000602448,5.295554968,15622.33079,-14367.66241
"NaOH - commercial, optimised transport",NaOH - commercial,1,200,0,None,74.22958575,10901.00688,182.1682291,10715.23021,15.56435951,131450.6284,124440.2931,6955.238886,296366.7594,2.294593691,15.05382285,163.1497005,1.54507E-05,1.06975E-05,4.73475E-06,0.000333077,0.000320572,1.25969E-05,863.7915041,90900.66193,0.013713621,0.484507396,0.000655958,50.95189051,18308.25189,7508.783658
"NaOH - commercial, optimised transport, avoided product Sodium carbonate",NaOH - commercial,1,200,0,Sodium carbonate,74.22958575,10901.00688,182.1682291,10715.23021,15.56435951,131450.6284,124440.2931,6955.238886,296366.7594,2.294593691,15.05382285,163.1497005,1.54507E-05,1.06975E-05,4.73475E-06,0.000333077,0.000320572,1.25969E-05,863.7915041,90900.66193,0.013713621,0.484507396,0.000655958,50.95189051,18308.25189,7508.783658
"NaOH - commercial, optimised transport, building savings considered",NaOH - commercial,1,200,1,None,28.34552605,-25569.06162,15.84444636,-25564.6132,-8.336944234,98304.23066,95498.84921,2750.285031,-249363.584,0.362002661,4.953124211,44.51796141,7.55637E-06,6.26976E-06,1.26824E-06,0.000186361,0.000181729,4.72411E-06,126.3384511,56471.71502,0.01314049,0.441051894,0.000423073,-9.842075259,15429.04415,-13684.67135
"NaOH - commercial, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,200,1,Sodium carbonate,28.34552605,-25569.06162,15.84444636,-25564.6132,-8.336944234,98304.23066,95498.84921,2750.285031,-249363.584,0.362002661,4.953124211,44.51796141,7.55637E-06,6.26976E-06,1.26824E-06,0.000186361,0.000181729,4.72411E-06,126.3384511,56471.71502,0.01314049,0.441051894,0.000423073,-9.842075259,15429.04415,-13684.67135
"NaOH - commercial, optimised transport, short distance",NaOH - commercial,1,50,0,None,71.33872164,9844.986921,181.8681554,9660.051927,15.02276184,123051.7611,116354.5929,6642.071735,280316.342,2.284394329,14.30530217,155.2804024,1.49586E-05,1.04431E-05,4.49716E-06,0.00032147,0.000309523,1.20389E-05,857.80003,74774.05577,0.013695703,0.48147658,0.000552074,46.78769241,18227.7944,6358.315221
"NaOH - commercial, optimised transport, short distance, avoided product Sodium carbonate",NaOH - commercial,1,50,0,Sodium carbonate,71.33872164,9844.986921,181.8681554,9660.051927,15.02276184,123051.7611,116354.5929,6642.071735,280316.342,2.284394329,14.30530217,155.2804024,1.49586E-05,1.04431E-05,4.49716E-06,0.00032147,0.000309523,1.20389E-05,857.80003,74774.05577,0.013695703,0.48147658,0.000552074,46.78769241,18227.7944,6358.315221
"NaOH - commercial, optimised transport, short distance, building savings considered",NaOH - commercial,1,50,1,None,25.45466194,-26625.08158,15.54437271,-26619.79149,-8.87854191,89905.36333,87413.14903,2437.117879,-265414.0014,0.351803299,4.204603529,36.64866324,7.06432E-06,6.01531E-06,1.03065E-06,0.000174754,0.000170679,4.16615E-06,120.3469769,40345.10886,0.013122572,0.438021078,0.00031919,-14.00627336,15348.58666,-14835.13979
"NaOH - commercial, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,50,1,Sodium carbonate,25.45466194,-26625.08158,15.54437271,-26619.79149,-8.87854191,89905.36333,87413.14903,2437.117879,-265414.0014,0.351803299,4.204603529,36.64866324,7.06432E-06,6.01531E-06,1.03065E-06,0.000174754,0.000170679,4.16615E-06,120.3469769,40345.10886,0.013122572,0.438021078,0.00031919,-14.00627336,15348.58666,-14835.13979
NaOH - renewable,NaOH - renewable,0,200,0,None,112.5234833,11080.21931,31.40237596,11045.0036,5.833538057,201236.9064,193977.1946,7406.635566,282797.8751,0.685459834,29.53252318,313.0580265,3.45568E-05,1.51774E-05,1.93977E-05,0.000465948,0.000444199,2.23364E-05,376.5130168,133411.4894,0.013863037,0.66169844,0.001772461,115.6706822,17566.68113,9011.383736
"NaOH - renewable, avoided product Sodium carbonate",NaOH - renewable,0,200,0,Sodium carbonate,112.5234833,11080.21931,31.40237596,11045.0036,5.833538057,201236.9064,193977.1946,7406.635566,282797.8751,0.685459834,29.53252318,313.0580265,3.45568E-05,1.51774E-05,1.93977E-05,0.000465948,0.000444199,2.23364E-05,376.5130168,133411.4894,0.013863037,0.66169844,0.001772461,115.6706822,17566.68113,9011.383736
"NaOH - renewable, building savings considered",NaOH - renewable,0,200,1,None,66.6394236,-25389.84919,-134.9214068,-25234.83981,-18.06776569,168090.5086,165035.7507,3201.681711,-262932.4683,-1.247131197,19.43182454,194.4262874,2.66625E-05,1.07497E-05,1.59312E-05,0.000319231,0.000305355,1.44637E-05,-360.9400363,98982.54248,0.013289906,0.618242938,0.001539576,54.87671646,14687.47339,-12182.07128
"NaOH - renewable, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,200,1,Sodium carbonate,66.6394236,-25389.84919,-134.9214068,-25234.83981,-18.06776569,168090.5086,165035.7507,3201.681711,-262932.4683,-1.247131197,19.43182454,194.4262874,2.66625E-05,1.07497E-05,1.59312E-05,0.000319231,0.000305355,1.44637E-05,-360.9400363,98982.54248,0.013289906,0.618242938,0.001539576,54.87671646,14687.47339,-12182.07128
"NaOH - renewable, short distance",NaOH - renewable,0,50,0,None,68.92872495,1556.456696,25.44390978,1533.128883,-0.095893939,136641.5813,131948.1847,4840.320354,146345.6085,0.563929047,15.1426081,156.6693296,2.03274E-05,1.18936E-05,8.45215E-06,0.00035882,0.000343184,1.62231E-05,246.9996919,72867.32737,0.013664186,0.586380402,0.000818803,53.60099916,16664.99124,6458.483146
"NaOH - renewable, short distance, avoided product Sodium carbonate",NaOH - renewable,0,50,0,Sodium carbonate,68.92872495,1556.456696,25.44390978,1533.128883,-0.095893939,136641.5813,131948.1847,4840.320354,146345.6085,0.563929047,15.1426081,156.6693296,2.03274E-05,1.18936E-05,8.45215E-06,0.00035882,0.000343184,1.62231E-05,246.9996919,72867.32737,0.013664186,0.586380402,0.000818803,53.60099916,16664.99124,6458.483146
"NaOH - renewable, short distance, building savings considered",NaOH - renewable,0,50,1,None,23.04466525,-34913.61181,-140.8798729,-34746.71453,-23.99719769,103495.1835,103006.7408,635.3664985,-399384.7349,-1.368661984,5.041909466,38.03759046,1.24331E-05,7.46586E-06,4.98564E-06,0.000212104,0.000204341,8.35036E-06,-490.4533612,38438.38046,0.013091055,0.542924899,0.000585919,-7.192966611,13785.7835,-14734.97186
"NaOH - renewable, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,50,1,Sodium carbonate,23.04466525,-34913.61181,-140.8798729,-34746.71453,-23.99719769,103495.1835,103006.7408,635.3664985,-399384.7349,-1.368661984,5.041909466,38.03759046,1.24331E-05,7.46586E-06,4.98564E-06,0.000212104,0.000204341,8.35036E-06,-490.4533612,38438.38046,0.013091055,0.542924899,0.000585919,-7.192966611,13785.7835,-14734.97186
